130.440894312565,0.26088178862513,49.0,83.0579756608996,93.2754675019024,78.125,62.5,1.69350063633524,0.0
122.863719023432,0.245727438046863,51.0,57.8438617905848,99.3323150276126,93.75,101.5625,1.67948161203609,0.0
121.045841965579,0.242091683931158,49.0,44.1204158832266,103.729537360921,97.65625,85.9375,1.80149230475107,0.0
124.735576904312,0.249471153808624,48.0,56.3197405819436,102.599745528267,89.84375,85.9375,1.64522050280614,0.0
108.055372816166,0.216110745632332,48.0,42.426723812997,110.035982844969,105.46875,105.46875,1.51739982155266,0.0
107.115110746878,0.214230221493757,50.0,56.2526881726043,106.465118452881,101.5625,101.5625,1.79762736466621,0.0
126.273068904628,0.252546137809257,49.0,57.7410452331718,101.725019580589,97.65625,105.46875,1.76268203281323,0.0
123.031937389675,0.246063874779351,47.0,58.5839229499253,101.817263443746,97.65625,54.6875,1.80377087126084,0.0
119.105494092331,0.238210988184663,52.0,89.0504233663154,98.1541217087966,85.9375,85.9375,1.67140230211818,0.0
112.187332969908,0.224374665939816,54.0,64.6402274656509,98.3617509399045,89.84375,105.46875,1.79153244950442,0.0
114.025681802185,0.22805136360437,54.0,59.657498062504,91.3354682698691,78.125,78.125,1.68104992729513,0.0
122.264571724491,0.244529143448982,50.0,73.7074814188987,91.5414162517089,82.03125,50.78125,1.72127948765384,0.0
119.901398857216,0.239802797714432,48.0,56.3697446376738,99.6370190299781,85.9375,85.9375,1.75740435268147,0.0
123.276496276019,0.246552992552037,47.0,104.910368179799,96.4880226949118,85.9375,85.9375,1.73348925971039,0.0
121.212653274714,0.242425306549428,48.0,113.820439853722,93.9246733583591,89.84375,46.875,1.79605876086891,0.0
109.495851122327,0.218991702244654,51.0,102.444167116557,97.5417805937765,89.84375,89.84375,1.77108652435372,0.0
145.392838337669,0.290785676675338,39.0,95.3107161766256,88.2788263270465,78.125,89.84375,1.7426275926709,0.0
116.418501592974,0.232837003185949,47.0,95.6287303048671,92.7025745967489,78.125,78.125,1.72721673402879,0.0
122.793728344525,0.245587456689049,49.0,112.38094696376,90.8761577535982,82.03125,58.59375,1.6876221029805,0.0
130.657925841695,0.26131585168339,51.0,112.053382487767,90.5344525580785,78.125,66.40625,1.74332157734777,0.0
124.473475073235,0.248946950146471,57.0,68.9335190266836,94.5031699745293,78.125,66.40625,1.67769209041016,0.0
130.046965380602,0.260093930761204,48.0,48.7921038541256,104.540576617559,93.75,97.65625,1.58640613107361,0.0
128.814220203779,0.257628440407559,44.0,98.558230534614,99.4271229636183,89.84375,74.21875,1.75135425686766,0.0
107.408596565728,0.214817193131455,49.0,36.870599769374,97.1943103835586,82.03125,50.78125,1.33549255324636,0.0
115.405281603533,0.230810563207065,45.0,108.054570455507,85.073239829769,74.21875,70.3125,1.69725560550067,0.0
114.479363225653,0.228958726451305,42.0,87.8611780151356,90.1651448159241,82.03125,46.875,1.65406264143141,0.0
143.712281952991,0.287424563905981,42.0,172.038778013711,84.8758031202862,74.21875,97.65625,1.64665235269231,0.0
175.88505877083,0.35177011754166,40.0,195.92187517488,84.1787916514611,78.125,66.40625,1.67991350646566,0.0
156.32027647608,0.312640552952161,38.0,171.558156766836,92.3094774312282,85.9375,66.40625,1.7237595560345,0.0
131.661785403687,0.263323570807374,44.0,119.927507687786,91.5982621195606,78.125,66.40625,1.7310449063804,0.0
171.380037989181,0.342760075978361,50.0,133.004606122604,87.5229986579613,82.03125,117.1875,1.69308171779669,0.0
155.920837104874,0.311841674209749,49.0,116.913600407042,91.5168867873249,74.21875,74.21875,1.68009851022283,0.0
137.652400163201,0.275304800326403,50.0,83.3221582781838,94.1996948126039,82.03125,70.3125,1.69968432781308,0.0
126.322800414954,0.252645600829908,51.0,62.2179421701603,102.63926889311,89.84375,78.125,1.75685525099511,0.0
131.148577318884,0.262297154637768,47.0,109.047803618163,100.645563813522,93.75,109.375,1.70608368365278,0.0
112.632570610613,0.225265141221227,49.0,65.4980324696349,99.4891286927985,89.84375,132.8125,1.80561923802196,0.0
132.306646243864,0.264613292487728,45.0,82.3492703244718,97.8623966202229,85.9375,74.21875,1.70823569731359,0.0
